,IttfId,PlayerName,PlayerGivenName,PlayerFamilyName,PlayerFamilyNameFirst,CountryCode,CountryName,NationalityCode,NationalityName,OrganizationCode,OrganizationName,Gender,Age,DOB,Handedness,Grip,Style,EquipmentSponsor,BladeType,RacketColoringA,RacketColoringB,RacketCoveringA,RacketCoveringB,ActiveSince,EarningsCareer,EarningsYTD,LastMatch,NextMatch,HeadShot,Bio,HeadshotR,HeadshotL
369,133850,CHUA Josh,Josh,CHUA,CHUA Josh,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,M,24,07/22/2001 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133850_Headshot_R_CHUA_Josh.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133850_Headshot_R_CHUA_Josh.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133850_Headshot_L_ CHUA_Josh.png
370,133853,KOH Dominic,Dominic,KOH,KOH Dominic,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,M,23,05/23/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133853_HEADSHOT_R_KOH_Dominic.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133853_HEADSHOT_R_KOH_Dominic.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133853_HEADSHOT_L_KOH_Dominic.png
371,133867,CHAN Baldwin,Baldwin,CHAN,CHAN Baldwin,HKG,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",M,20,12/24/2004 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133867_HEADSHOT_R_CHAN_Baldwin.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133867_HEADSHOT_R_CHAN_Baldwin.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133867_HEADSHOT_L_CHAN_Baldwin.png
372,133893,XU Haidong,Haidong,XU,XU Haidong,CHN,China,CHN,China,CHN,CHINA,M,25,06/12/2000 00:00:00,Right Hand,Penhold,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/133893_Headshot_R_XU_Haidong.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133893_Headshot_R_XU_Haidong.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/133893_Headshot_L_XU_Haidong.png
373,133894,LIU Weishan,Weishan,LIU,LIU Weishan,CHN,China,CHN,China,CHN,CHINA,F,26,10/04/1999 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_LIU_Weishan.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_R_LIU_Weishan.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_L_LIU_Weishan.png
374,134011,Elena ZAHARIA,Elena,ZAHARIA,ZAHARIA Elena,ROU,Romania,ROU,Romania,ROU,ROMANIA,F,20,11/04/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134011_HEADSHOT_R_ZAHARIA_Elena.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134011_HEADSHOT_R_ZAHARIA_Elena.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134011_HEADSHOT_L_ZAHARIA_Elena.png
375,134169,Iulian CHIRITA,Iulian,CHIRITA,CHIRITA Iulian,ROU,Romania,ROU,Romania,ROU,ROMANIA,M,19,02/02/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134169_HEADSHOT_R_CHIRITA_Iulian.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134169_HEADSHOT_R_CHIRITA_Iulian.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134169_HEADSHOT_L_CHIRITA_Iulian.png
376,134246,Amirreza ABBASI,Amirreza,ABBASI,ABBASI Amirreza,IRI,Iran,IRI,Iran,MLT,MALTA,M,25,06/01/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134246_HEADSHOT_R_ABBASI_Amirreza.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134246_HEADSHOT_R_ABBASI_Amirreza.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134246_HEADSHOT_L_ABBASI_Amirreza.png
377,134329,Lucie MOBAREK,Lucie,MOBAREK,MOBAREK Lucie,FRA,France,FRA,France,ALG,ALGERIA,F,21,05/08/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134329_HEADSHOT_R_MOBAREK_Lucie.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134329_HEADSHOT_R_MOBAREK_Lucie.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134329_HEADSHOT_L_MOBAREK_Lucie.png
378,134356,Arantxa COSSIO,Arantxa,COSSIO,COSSIO Arantxa,MEX,Mexico,MEX,Mexico,MEX,MEXICO,F,21,05/07/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134356_HEADSHOT_R_COSSIO-ACEVES_Arantxa.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134356_HEADSHOT_R_COSSIO-ACEVES_Arantxa.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134356_HEADSHOT_L_COSSIO-ACEVES_Arantxa.png
379,134369,Ioana SINGEORZAN,Ioana,SINGEORZAN,SINGEORZAN Ioana,ROU,Romania,ROU,Romania,ROU,ROMANIA,F,21,03/28/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134369_HEADSHOT_R_SINGEORZAN_Ioana.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134369_HEADSHOT_R_SINGEORZAN_Ioana.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134369_HEADSHOT_L_SINGEORZAN_Ioana.png
380,134442,Hiroto SHINOZUKA,Hiroto,SHINOZUKA,SHINOZUKA Hiroto,JPN,Japan,JPN,Japan,JPN,JAPAN,M,21,12/23/2003 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134442_Headshot_R_SHINOZUKA_Hiroto.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134442_Headshot_R_SHINOZUKA_Hiroto.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134442_Headshot_L_SHINOZUKA_Hiroto.png
381,134463,Victor XIE,Victor,XIE,XIE Victor,USA,USA,USA,USA,USA,USA,M,17,11/08/2007 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134463_HEADSHOT_R_Victor_XIE.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134463_HEADSHOT_R_Victor_XIE.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134463_HEADSHOT_L_Victor_XIE.png
382,134486,Ved SHETH,Ved,SHETH,SHETH Ved,USA,USA,USA,USA,USA,USA,M,19,11/17/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134486_Headshot_R_Ved SHETH.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134486_Headshot_R_Ved SHETH.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134486_Headshot_L_Ved SHETH.png
383,134489,Sally MOYLAND,Sally,MOYLAND,MOYLAND Sally,USA,USA,USA,USA,USA,USA,F,18,05/29/2007 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134489_Headshot_R_Sally MOYLAND.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134489_Headshot_R_Sally MOYLAND.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134489_Headshot_L_Sally MOYLAND.png
384,134583,Kazuki HAMADA,Kazuki,HAMADA,HAMADA Kazuki,JPN,Japan,JPN,Japan,JPN,JAPAN,M,22,09/12/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134583_HEADSHOT_R_HAMADA_Kazuki.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134583_HEADSHOT_R_HAMADA_Kazuki.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134583_HEADSHOT_L_HAMADA_Kazuki.png
385,134606,Isak ALFREDSSON,Isak,ALFREDSSON,ALFREDSSON Isak,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,M,19,06/12/2006 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134606_Headshot_R_Isak ALFREDSSON.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134606_Headshot_R_Isak ALFREDSSON.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134606_Headshot_L_Isak ALFREDSSON.png
386,134625,Juan PEREZ,Juan,PEREZ,PEREZ Juan,ESP,Spain,ESP,Spain,ESP,SPAIN,M,23,08/19/2002 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134625_Headshot_R_Juan PEREZ.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134625_Headshot_R_Juan PEREZ.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134625_Headshot_L_Juan PEREZ.png
387,134718,Thibault PORET,Thibault,PORET,PORET Thibault,FRA,France,FRA,France,FRA,FRANCE,M,21,06/30/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134718_HEADSHOT_R_PORET_Thibault.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134718_HEADSHOT_R_PORET_Thibault.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134718_HEADSHOT_L_PORET_Thibault.png
388,134800,Nicholas LUM,Nicholas,LUM,LUM Nicholas,AUS,Australia,AUS,Australia,AUS,AUSTRALIA,M,20,05/29/2005 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134800_Headshot_R_Nicholas LUM.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134800_Headshot_R_Nicholas LUM.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134800_Headshot_L_Nicholas LUM.png
389,134803,Hwan BAE,Hwan,BAE,BAE Hwan,AUS,Australia,AUS,Australia,AUS,AUSTRALIA,M,20,03/17/2005 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134803_Headshot_R_Hwan BAE.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134803_Headshot_R_Hwan BAE.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134803_Headshot_L_Hwan BAE.png
390,134849,Rogelio CASTRO,Rogelio,CASTRO,CASTRO Rogelio,MEX,Mexico,MEX,Mexico,MEX,MEXICO,M,20,01/17/2005 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/134849_HEADSHOT_R_CASTRO_Rogelio.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134849_HEADSHOT_R_CASTRO_Rogelio.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/134849_HEADSHOT_L_CASTRO_Rogelio.png
391,135019,Milosz REDZIMSKI,Milosz,REDZIMSKI,REDZIMSKI Milosz,POL,Poland,POL,Poland,POL,POLAND,M,19,09/10/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135019_HEADSHOT_R_REDZIMSKI_Milosz.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135019_HEADSHOT_R_REDZIMSKI_Milosz.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135019_HEADSHOT_L_REDZIMSKI_Milosz.png
392,135023,Eduard IONESCU,Eduard,IONESCU,IONESCU Eduard,ROU,Romania,ROU,Romania,ROU,ROMANIA,M,20,11/09/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135023_HEADSHOT_R_IONESCU_Eduard.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135023_HEADSHOT_R_IONESCU_Eduard.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135023_HEADSHOT_L_IONESCU_Eduard.png
393,135039,Zuzanna WIELGOS,Zuzanna,WIELGOS,WIELGOS Zuzanna,POL,Poland,POL,Poland,POL,POLAND,F,19,11/08/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135039_HEADSHOT_R_WIELGOS_Zuzanna.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135039_HEADSHOT_R_WIELGOS_Zuzanna.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135039_HEADSHOT_L_WIELGOS_Zuzanna.png
394,135049,KUAI Man,Man,KUAI,KUAI Man,CHN,China,CHN,China,CHN,CHINA,F,21,02/07/2004 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135049_Headshot_R_KUAI_Man.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135049_Headshot_R_KUAI_Man.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135049_Headshot_L_KUAI_Man.png
395,135050,CHEN Yuanyu,Yuanyu,CHEN,CHEN Yuanyu,CHN,China,CHN,China,CHN,CHINA,M,20,07/06/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135050_Headshot_R_CHEN_Yuanyu.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135050_Headshot_R_CHEN_Yuanyu.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135050_Headshot_L_CHEN_Yuanyu.png
396,135103,Elias SJOGREN,Elias,SJOGREN,SJOGREN Elias,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,M,19,01/07/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135103_Headshot_R_SJOGREN_Elias.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135103_Headshot_R_SJOGREN_Elias.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135103_Headshot_L_SJOGREN_Elias.png
397,135306,Brianna BURGOS,Brianna,BURGOS,BURGOS Brianna,PUR,Puerto Rico,PUR,Puerto Rico,PUR,PUERTO RICO,F,20,05/04/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135306_HEADSHOT_R_BURGOS_Brianna.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135306_HEADSHOT_R_BURGOS_Brianna.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135306_HEADSHOT_L_BURGOS_Brianna.png
398,135367,OH Junsung,Junsung,OH,OH Junsung,KOR,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,M,19,06/12/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135367_Headshot_R_OH Junsung.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135367_Headshot_R_OH Junsung.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135367_Headshot_L_OH Junsung.png
399,135394,Andrei ISTRATE,Andrei,ISTRATE,ISTRATE Andrei,ROU,Romania,ROU,Romania,ROU,ROMANIA,M,20,07/01/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135394_HEADSHOT_R_ISTRATE_Andrei.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135394_HEADSHOT_R_ISTRATE_Andrei.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135394_HEADSHOT_L_ISTRATE_Andrei.png
400,135493,Annett KAUFMANN,Annett,KAUFMANN,KAUFMANN Annett,GER,Germany,GER,Germany,GER,GERMANY,F,19,06/23/2006 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135493_Headshot_R_KAUFMANN_Annett.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135493_Headshot_R_KAUFMANN_Annett.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135493_Headshot_L_KAUFMANN_Annett.png
401,135501,Charlotte LUTZ,Charlotte,LUTZ,LUTZ Charlotte,FRA,France,FRA,France,FRA,FRANCE,F,20,05/17/2005 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135501_Headshot_R_LUTZ_Charlotte.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135501_Headshot_R_LUTZ_Charlotte.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135501_Headshot_L_LUTZ_Charlotte.png
402,135571,LAI Chloe,Chloe,LAI,LAI Chloe,SGP,Singapore,SGP,Singapore,SGP,SINGAPORE,F,18,03/02/2007 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135571_Headshot_R_LAI Chloe.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135571_Headshot_R_LAI Chloe.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135571_Headshot_L_LAI Chloe.png
403,135689,Isabella XU,Isabella,XU,XU Isabella,USA,USA,USA,USA,USA,USA,F,18,11/04/2006 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135689_HEADSHOT_R_Isabella_XU.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135689_HEADSHOT_R_Isabella_XU.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135689_HEADSHOT_L_Isabella_XU.png
404,135698,Jiangshan GUO,Jiangshan,GUO,GUO Jiangshan,USA,USA,USA,USA,USA,USA,F,26,01/02/1999 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135698_Headshot_R_GUO_Jiangshan.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135698_Headshot_R_GUO_Jiangshan.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135698_Headshot_L_GUO_Jiangshan.png
405,135715,Kayla GOODWIN,Kayla,GOODWIN,GOODWIN Kayla,USA,USA,USA,USA,USA,USA,F,18,02/11/2007 00:00:00,,,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135715_HEADSHOT_R_GOODWIN_Kayla.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135715_HEADSHOT_R_GOODWIN_Kayla.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135715_HEADSHOT_L_GOODWIN_Kayla.png
406,135745,MA Jinbao,Jinbao,MA,MA Jinbao,CHN,China,CHN,China,USA,USA,M,25,02/18/2000 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135745_HEADSHOT_R_MA_Jinbao.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135745_HEADSHOT_R_MA_Jinbao.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135745_HEADSHOT_L_MA_Jinbao.png
407,135768,Nandan NARESH,Nandan,NARESH,NARESH Nandan,USA,USA,USA,USA,USA,USA,M,18,12/30/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135768_HEADSHOT_R_NARESH_Nandan.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135768_HEADSHOT_R_NARESH_Nandan.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135768_HEADSHOT_L_NARESH_Nandan.png
408,135769,Sid NARESH,Sid,NARESH,NARESH Sid,USA,USA,USA,USA,USA,USA,M,21,02/13/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135769_HEADSHOT_R_NARESH_Sid.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135769_HEADSHOT_R_NARESH_Sid.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135769_HEADSHOT_L_NARESH_Sid.png
409,135888,XIANG Peng,Peng,XIANG,XIANG Peng,CHN,China,CHN,China,CHN,CHINA,M,22,03/07/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_XIANG_Peng.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_R_XIANG_Peng.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_L_XIANG_Peng.png
410,135919,ZENG Beixun,Beixun,ZENG,ZENG Beixun,CHN,China,CHN,China,CHN,CHINA,M,22,06/12/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135919_Headshot_R_ZENG_Beixun.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135919_Headshot_R_ZENG_Beixun.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135919_Headshot_L_ZENG_Beixun.png
411,135922,YANG Yiyun,Yiyun,YANG,YANG Yiyun,CHN,China,CHN,China,CHN,CHINA,F,22,07/18/2003 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/Headshot_R_YANG_Yiyun.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_R_YANG_Yiyun.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/Headshot_L_YANG_Yiyun.png
412,135924,CHANG Yu-An,Yu-An,CHANG,CHANG Yu-An,TPE,Chinese Taipei,TPE,Chinese Taipei,TPE,CHINESE TAIPEI,M,19,05/05/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135924_HEADSHOT_R_CHANG_Yu-An.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135924_HEADSHOT_R_CHANG_Yu-An.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135924_HEADSHOT_L_CHANG_Yu-An.png
413,135977,Felix LEBRUN,Felix,LEBRUN,LEBRUN Felix,FRA,France,FRA,France,FRA,FRANCE,M,19,09/12/2006 00:00:00,Right Hand,Penhold,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135977_HEADSHOT_R_Felix_LEBRUN.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135977_HEADSHOT_R_Felix_LEBRUN.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135977_HEADSHOT_L_Felix_LEBRUN.png
414,135996,Sora MATSUSHIMA,Sora,MATSUSHIMA,MATSUSHIMA Sora,JPN,Japan,JPN,Japan,JPN,JAPAN,M,18,04/29/2007 00:00:00,Left Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/135996_Headshot_R_Sora MATSUSHIMA.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135996_Headshot_R_Sora MATSUSHIMA.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/135996_Headshot_L_Sora MATSUSHIMA.png
415,136016,Alice NILSSON,Alice,NILSSON,NILSSON Alice,SWE,Sweden,SWE,Sweden,SWE,SWEDEN,F,18,11/29/2006 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/136016_Headshot_R_NILSSON_Alice.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136016_Headshot_R_NILSSON_Alice.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136016_Headshot_L_NILSSON_Alice.png
416,136066,Hadi ABUALRAHI,Hadi,ABUALRAHI,ABUALRAHI Hadi,KSA,Saudi Arabia,KSA,Saudi Arabia,KSA,SAUDI ARABIA,M,18,06/18/2007 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/136066_HEADSHOT_R_ABUALRAHI_Hadi.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136066_HEADSHOT_R_ABUALRAHI_Hadi.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136066_HEADSHOT_L_ABUALRAHI_Hadi.png
417,136170,Wassim ESSID,Wassim,ESSID,ESSID Wassim,TUN,Tunisia,TUN,Tunisia,TUN,TUNISIA,M,17,02/17/2008 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/136170_HEADSHOT_R_ESSID_Wassim.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136170_HEADSHOT_R_ESSID_Wassim.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136170_HEADSHOT_L_ESSID_Wassim.png
418,136180,Elvira RAD,Elvira,RAD,RAD Elvira,ESP,Spain,ESP,Spain,ESP,SPAIN,F,21,02/13/2004 00:00:00,Right Hand,Shakehand,,,,,,,,,,,,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/136180_HEADSHOT_R_RAD_Elvira.png,,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136180_HEADSHOT_R_RAD_Elvira.png,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/1080px/136180_HEADSHOT_L_RAD_Elvira.png
