playerId,PlayerName,PlayerFamilyName,PlayerGivenName,PlayerFamilyNameFirst,Gender,Age,DOB,CountryName,CountryCode,NationalityName,NationalityCode,OrganizationName,OrganizationCode,Style,Grip,Hand,HeadShot,flagUrl
204289,WANG Jixuan,WANG,Jixuan,WANG Jixuan,M,17.0,01/18/2008 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_WANG_Jixuan.png,https://flagcdn.com/cn.svg
204290,SUN Sinan,SUN,Sinan,SUN Sinan,F,17.0,04/06/2008 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/cn.svg
204291,CHANG Lingfei,CHANG,Lingfei,CHANG Lingfei,F,16.0,08/21/2009 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Penhold,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_CHANG_Lingfei.png,https://flagcdn.com/cn.svg
204292,WANG Xiaonan,WANG,Xiaonan,WANG Xiaonan,F,19.0,11/14/2005 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/cn.svg
204350,Sami FAYED,FAYED,Sami,FAYED Sami,M,26.0,01/20/1999 00:00:00,Palestine,PLE,Palestine,PLE,PALESTINE,PLE,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ps.svg
204351,Christopher KRAEMER,KRAEMER,Christopher,KRAEMER Christopher,M,30.0,03/28/1995 00:00:00,Austria,AUT,Austria,AUT,AUSTRIA,AUT,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/at.svg
204397,Arda TEMEL,TEMEL,Arda,TEMEL Arda,M,21.0,11/01/2004 00:00:00,Türkiye,TUR,Türkiye,TUR,TÜRKIYE,TUR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/tr.svg
204499,Mahdi AHMADIAN,AHMADIAN,Mahdi,AHMADIAN Mahdi,M,30.0,07/25/1995 00:00:00,Refugee,REF,Refugee,REF,Refugee,REF,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/204499_HEADSHOT_R_AHMADIAN_Mahdi.png,https://upload.wikimedia.org/wikipedia/commons/a/a7/Olympic_flag.svg
204509,LEE Seungmi,LEE,Seungmi,LEE Seungmi,F,20.0,01/12/2005 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kr.svg
204513,Yein JEONG,JEONG,Yein,JEONG Yein,F,17.0,11/03/2008 00:00:00,Albania,ALB,Albania,ALB,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kr.svg
204515,Lucas ROMANSKI,ROMANSKI,Lucas,ROMANSKI Lucas,M,16.0,12/09/2008 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/204515_Headshot_R_ROMANSKI_Lucas.png,https://flagcdn.com/br.svg
204619,GWON Yonghae,GWON,Yonghae,GWON Yonghae,M,19.0,03/10/2006 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kr.svg
204798,Rojas MASSIEL,MASSIEL,Rojas,MASSIEL Rojas,F,17.0,04/15/2008 00:00:00,Venezuela,VEN,Venezuela,VEN,VENEZUELA,VEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ve.svg
204799,WANG Jin,WANG,Jin,WANG Jin,F,30.0,03/06/1995 00:00:00,China,CHN,China,CHN,NEW ZEALAND,NZL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/nz.svg
204811,Nina NIKOLOVA,NIKOLOVA,Nina,NIKOLOVA Nina,F,16.0,01/20/2009 00:00:00,Bulgaria,BUL,Bulgaria,BUL,BULGARIA,BUL,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/bg.svg
204845,CHEN Hengda,CHEN,Hengda,CHEN Hengda,M,18.0,04/22/2007 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/204845_HEADSHOT_R_CHEN_Hengda.png,https://flagcdn.com/cn.svg
204921,Andrej STOJANOVSKI,STOJANOVSKI,Andrej,STOJANOVSKI Andrej,M,17.0,08/11/2008 00:00:00,North Macedonia,MKD,North Macedonia,MKD,NORTH MACEDONIA,MKD,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/mk.svg
204948,Amadji KING,KING,Amadji,KING Amadji,M,20.0,05/21/2005 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/bj.svg
204949,Stecy AMADJI,AMADJI,Stecy,AMADJI Stecy,F,20.0,05/21/2005 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/bj.svg
204951,Fifame GOUSSIKINDE,GOUSSIKINDE,Fifame,GOUSSIKINDE Fifame,F,23.0,10/09/2002 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/bj.svg
204989,Julia HATAKEYAMA,HATAKEYAMA,Julia,HATAKEYAMA Julia,F,16.0,12/15/2008 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/204989_Headshot_R_HATAKEYAMA_Julia.png,https://flagcdn.com/br.svg
204995,Mariam SHAHMURADYAN,SHAHMURADYAN,Mariam,SHAHMURADYAN Mariam,F,17.0,04/15/2008 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ar.svg
204996,Santiago RODRIGUEZ,RODRIGUEZ,Santiago,RODRIGUEZ Santiago,M,21.0,04/08/2004 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ar.svg
205022,Camilo MOSTEIRIN,MOSTEIRIN,Camilo,MOSTEIRIN Camilo,M,17.0,01/14/2008 00:00:00,Argentina,ARG,Argentina,ARG,ARGENTINA,ARG,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ar.svg
205053,Gabriel CAVIQUIO,CAVIQUIO,Gabriel,CAVIQUIO Gabriel,M,21.0,08/23/2004 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/205053_Headshot_R_CAVIQUIO_Gabriel.png,https://flagcdn.com/br.svg
205093,Bolat NIYETKALIYEV,NIYETKALIYEV,Bolat,NIYETKALIYEV Bolat,M,20.0,05/26/2005 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kz.svg
205157,Albania ROMERO,ROMERO,Albania,ROMERO Albania,F,19.0,09/15/2006 00:00:00,Venezuela,VEN,Venezuela,VEN,VENEZUELA,VEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ve.svg
205159,Andrea ROMERO,ROMERO,Andrea,ROMERO Andrea,F,21.0,07/05/2004 00:00:00,Venezuela,VEN,Venezuela,VEN,VENEZUELA,VEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ve.svg
205257,James MARFO,MARFO,James,MARFO James,M,23.0,04/09/2002 00:00:00,Ghana,GHA,Ghana,GHA,GHANA,GHA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/gh.svg
205259,Francis ANTWI,ANTWI,Francis,ANTWI Francis,M,21.0,10/06/2004 00:00:00,Ghana,GHA,Ghana,GHA,GHANA,GHA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/gh.svg
205260,Godwin ALABI,ALABI,Godwin,ALABI Godwin,M,25.0,04/12/2000 00:00:00,Ghana,GHA,Ghana,GHA,GHANA,GHA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/gh.svg
205262,Mbabazi TWIZERANE,TWIZERANE,Mbabazi,TWIZERANE Mbabazi,F,24.0,12/08/2000 00:00:00,Rwanda,RWA,Rwanda,RWA,RWANDA,RWA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/rw.svg
205263,Elevine TUMUKUNDE,TUMUKUNDE,Elevine,TUMUKUNDE Elevine,F,23.0,05/04/2002 00:00:00,Rwanda,RWA,Rwanda,RWA,RWANDA,RWA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/rw.svg
205297,Boniface MUSYOKI,MUSYOKI,Boniface,MUSYOKI Boniface,M,21.0,12/08/2003 00:00:00,Kenya,KEN,Kenya,KEN,KENYA,KEN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ke.svg
205401,Zhiying ZENG,ZENG,Zhiying,ZENG Zhiying,F,59.0,07/17/1966 00:00:00,Chile,CHI,Chile,CHI,CHILE,CHI,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/205401_Headshot_R_Zhiying ZENG.png,https://flagcdn.com/cl.svg
205403,Joseph SEBATINDIRA,SEBATINDIRA,Joseph,SEBATINDIRA Joseph,M,10.0,12/11/2014 00:00:00,Uganda,UGA,Uganda,UGA,UGANDA,UGA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ug.svg
205418,Carlo FORNARI,FORNARI,Carlo,FORNARI Carlo,M,29.0,01/10/1996 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/br.svg
205717,Allan SARMENTO,SARMENTO,Allan,SARMENTO Allan,M,32.0,07/01/1993 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/SARMENTO-Allan_R.png,https://flagcdn.com/br.svg
205778,Ana SANLLEHI,SANLLEHI,Ana,SANLLEHI Ana,F,16.0,09/23/2009 00:00:00,Peru,PER,Peru,PER,PERU,PER,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pe.svg
205789,Mohamed ISMAIL,ISMAIL,Mohamed,ISMAIL Mohamed,M,24.0,11/30/2000 00:00:00,Maldives,MDV,Maldives,MDV,MALDIVES,MDV,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/mv.svg
205800,Qudus OLADEJO,OLADEJO,Qudus,OLADEJO Qudus,M,29.0,04/20/1996 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ng.svg
205801,Adebowale AKINYEMI,AKINYEMI,Adebowale,AKINYEMI Adebowale,M,21.0,06/02/2004 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ng.svg
205816,Agnes COLEMAN,COLEMAN,Agnes,COLEMAN Agnes,F,32.0,02/23/1993 00:00:00,Ghana,GHA,Ghana,GHA,GHANA,GHA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gh.svg
205850,Hope UDOAKA,UDOAKA,Hope,UDOAKA Hope,F,20.0,02/28/2005 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/205850_Headshot_R_Hope UDOAKA.png,https://flagcdn.com/ng.svg
205856,Arti KARABAGJAK,KARABAGJAK,Arti,KARABAGJAK Arti,M,17.0,03/31/2008 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/xk.svg
205858,Leoresa IMERI,IMERI,Leoresa,IMERI Leoresa,F,21.0,03/25/2004 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/xk.svg
205859,Lene OSMANI,OSMANI,Lene,OSMANI Lene,F,19.0,04/10/2006 00:00:00,Kosovo,KOS,Kosovo,KOS,KOSOVO,KOS,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/xk.svg
205863,Arnur ORALKHANOV,ORALKHANOV,Arnur,ORALKHANOV Arnur,M,18.0,09/28/2007 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kz.svg
205891,BAN Eunjung,BAN,Eunjung,BAN Eunjung,F,20.0,09/12/2005 00:00:00,Korea Republic,KOR,Korea Republic,KOR,KOREA REPUBLIC,KOR,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_BAN_Eunjung.png,https://flagcdn.com/kr.svg
205930,Alex LUO,LUO,Alex,LUO Alex,M,17.0,10/07/2008 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
205931,Carmen YU,YU,Carmen,YU Carmen,F,16.0,10/21/2009 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/205931_Headshot_R_YU_Carmen.png,https://flagcdn.com/us.svg
205937,Reda NEMRAS,NEMRAS,Reda,NEMRAS Reda,M,20.0,10/06/2005 00:00:00,Morocco,MAR,Morocco,MAR,MOROCCO,MAR,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ma.svg
205984,Zhaniya BEKMUKHAMBETOVA,BEKMUKHAMBETOVA,Zhaniya,BEKMUKHAMBETOVA Zhaniya,F,12.0,05/16/2013 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/kz.svg
205994,Mariam BAYROUTI,BAYROUTI,Mariam,BAYROUTI Mariam,F,14.0,02/10/2011 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/lb.svg
206027,Temirlan JIYENBAYEV,JIYENBAYEV,Temirlan,JIYENBAYEV Temirlan,M,19.0,11/02/2006 00:00:00,Kazakhstan,KAZ,Kazakhstan,KAZ,KAZAKHSTAN,KAZ,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/kz.svg
206048,Jaden JIA,JIA,Jaden,JIA Jaden,M,13.0,04/23/2012 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
206049,Aziza SEZUO,SEZUO,Aziza,SEZUO Aziza,F,13.0,06/19/2012 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/ng.svg
206050,Kabirat AYOOLA,AYOOLA,Kabirat,AYOOLA Kabirat,F,18.0,09/08/2007 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Defender,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206050_Headshot_R_Kabirat AYOOLA.png,https://flagcdn.com/ng.svg
206051,Mathew FABUNMI,FABUNMI,Mathew,FABUNMI Mathew,M,16.0,05/05/2009 00:00:00,Nigeria,NGR,Nigeria,NGR,NIGERIA,NGR,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/ng.svg
206094,Cowen LODEWYK,LODEWYK,Cowen,LODEWYK Cowen,M,21.0,08/28/2004 00:00:00,South Africa,RSA,South Africa,RSA,SOUTH AFRICA,RSA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/za.svg
206218,ZHAO Wangqi,ZHAO,Wangqi,ZHAO Wangqi,F,15.0,01/19/2010 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206218_HEADSHOT_R_ZHAO_Wangqi.png,https://flagcdn.com/cn.svg
206219,YANG Huize,YANG,Huize,YANG Huize,F,15.0,03/17/2010 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206219_HEADSHOT_R_YANG_Huize.png,https://flagcdn.com/cn.svg
206221,TANG Yiren,TANG,Yiren,TANG Yiren,M,16.0,08/24/2009 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206221_HEADSHOT_R_TANG_Yiren.png,https://flagcdn.com/cn.svg
206222,ZHAI Jiale,ZHAI,Jiale,ZHAI Jiale,M,17.0,10/24/2008 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206222_HEADSHOT_R_ZHAI_Jiale.png,https://flagcdn.com/cn.svg
206252,SU Tsz Tung,SU,Tsz Tung,SU Tsz Tung,F,16.0,02/20/2009 00:00:00,"Hong Kong, China",HKG,"Hong Kong, China",HKG,"HONG KONG, CHINA",HKG,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/HEADSHOT_R_SU-Tsz_Tung.png,https://flagcdn.com/hk.svg
206277,Olivier CLOUET,CLOUET,Olivier,CLOUET Olivier,M,43.0,05/14/1982 00:00:00,France,FRA,France,FRA,NEW CALEDONIA,NCL,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/nc.svg
206326,Lucas CARVALHO,CARVALHO,Lucas,CARVALHO Lucas,M,26.0,08/18/1999 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/CARVALHO-Lucas_R.png,https://flagcdn.com/br.svg
206343,Aleksandar GRUJIC,GRUJIC,Aleksandar,GRUJIC Aleksandar,M,23.0,11/02/2002 00:00:00,Serbia,SRB,Serbia,SRB,SERBIA,SRB,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/rs.svg
206350,Camila SERIKAWA,SERIKAWA,Camila,SERIKAWA Camila,F,31.0,06/21/1994 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/SERIKAWA-Camila_R.png,https://flagcdn.com/br.svg
206351,Leonardo ARATA,ARATA,Leonardo,ARATA Leonardo,M,35.0,11/09/1990 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206351_ARATA-Leonardo_R.png,https://flagcdn.com/br.svg
206381,Bertin MINGASHANGA,MINGASHANGA,Bertin,MINGASHANGA Bertin,M,43.0,02/02/1982 00:00:00,Congo Democratic,COD,Congo Democratic,COD,CONGO DEMOCRATIC,COD,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/cd.svg
206472,Bosman BOTHA,BOTHA,Bosman,BOTHA Bosman,M,18.0,09/05/2007 00:00:00,USA,USA,USA,USA,USA,USA,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206472_Headshot_R_Bosman BOTHA.png,https://flagcdn.com/us.svg
206562,SHI Cancheng,SHI,Cancheng,SHI Cancheng,M,18.0,12/28/2006 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/cn.svg
206575,Daito ONO,ONO,Daito,ONO Daito,M,19.0,06/29/2006 00:00:00,Japan,JPN,Japan,JPN,JAPAN,JPN,Attacker,Shakehand,Left,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/206575_Headshot_R_ONO_Daito.png,https://flagcdn.com/jp.svg
206584,Edouard VALENET,VALENET,Edouard,VALENET Edouard,M,24.0,03/23/2001 00:00:00,Philippines,PHI,Philippines,PHI,PHILIPPINES,PHI,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/ph.svg
206604,Manlaijargal MUNKH-OCHIR,MUNKH-OCHIR,Manlaijargal,MUNKH-OCHIR Manlaijargal,M,18.0,08/26/2007 00:00:00,Mongolia,MGL,Mongolia,MGL,MONGOLIA,MGL,Attacker,Shakehand,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/mn.svg
206637,Panita KITTIPHAN,KITTIPHAN,Panita,KITTIPHAN Panita,F,13.0,02/28/2012 00:00:00,Laos,LAO,Laos,LAO,LAOS,LAO,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/la.svg
206639,Bounleut KEOMANY,KEOMANY,Bounleut,KEOMANY Bounleut,F,18.0,10/06/2007 00:00:00,Laos,LAO,Laos,LAO,LAOS,LAO,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/la.svg
206646,Phetsamay KIYAVONG,KIYAVONG,Phetsamay,KIYAVONG Phetsamay,F,13.0,05/17/2012 00:00:00,Laos,LAO,Laos,LAO,LAOS,LAO,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/la.svg
206647,Chanthida NOMICHITH,NOMICHITH,Chanthida,NOMICHITH Chanthida,F,13.0,07/09/2012 00:00:00,Laos,LAO,Laos,LAO,LAOS,LAO,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/la.svg
206679,Pongspat YAMLEEMUL,YAMLEEMUL,Pongspat,YAMLEEMUL Pongspat,M,18.0,03/26/2007 00:00:00,Thailand,THA,Thailand,THA,THAILAND,THA,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/th.svg
206781,Luca KUMAHARA,KUMAHARA,Luca,KUMAHARA Luca,M,30.0,07/27/1995 00:00:00,Brazil,BRA,Brazil,BRA,BRAZIL,BRA,,,,./imgs/men_headshot_default.svg,https://flagcdn.com/br.svg
206909,LIU Xinran,LIU,Xinran,LIU Xinran,F,18.0,08/15/2007 00:00:00,China,CHN,China,CHN,CHINA,CHN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/cn.svg
207008,Joanita BORTEYE,BORTEYE,Joanita,BORTEYE Joanita,F,13.0,09/17/2012 00:00:00,Ghana,GHA,Ghana,GHA,GHANA,GHA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/gh.svg
207009,Madinath YESSOUFOU,YESSOUFOU,Madinath,YESSOUFOU Madinath,F,27.0,12/24/1997 00:00:00,Benin,BEN,Benin,BEN,BENIN,BEN,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/bj.svg
207044,Karim ABDALLAH,ABDALLAH,Karim,ABDALLAH Karim,M,18.0,06/11/2007 00:00:00,Lebanon,LBN,Lebanon,LBN,LEBANON,LBN,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/lb.svg
207064,Thamalie TUYIKUNDE,TUYIKUNDE,Thamalie,TUYIKUNDE Thamalie,F,25.0,04/19/2000 00:00:00,Rwanda,RWA,Rwanda,RWA,RWANDA,RWA,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/rw.svg
207454,Camila HUAMAN,HUAMAN,Camila,HUAMAN Camila,F,16.0,07/06/2009 00:00:00,Peru,PER,Peru,PER,PERU,PER,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/pe.svg
207458,Antonis PORTOKALIS,PORTOKALIS,Antonis,PORTOKALIS Antonis,M,21.0,09/15/2004 00:00:00,Cyprus,CYP,Cyprus,CYP,CYPRUS,CYP,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/cy.svg
207486,KUAN Cheok Lam,KUAN,Cheok Lam,KUAN Cheok Lam,F,16.0,01/12/2009 00:00:00,China,CHN,China,CHN,MACAO,MAC,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/207486_HEADSHOT_R_KUAN_Cheok Lam.png,https://flagcdn.com/mo.svg
207488,CHAN Chi In,CHAN,Chi In,CHAN Chi In,M,22.0,05/07/2003 00:00:00,"Macao, China",MAC,"Macao, China",MAC,MACAO,MAC,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/mo.svg
207490,SEAK Hui Li,SEAK,Hui Li,SEAK Hui Li,F,21.0,03/10/2004 00:00:00,Chinese Taipei,TPE,Chinese Taipei,TPE,MACAO,MAC,Attacker,Shakehand,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/mo.svg
207584,Akash GUPTA,GUPTA,Akash,GUPTA Akash,M,28.0,01/27/1997 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/207584_HEADSHOT_R_GUPTA_Akash.png,https://flagcdn.com/in.svg
207710,Mandar HARDIKAR,HARDIKAR,Mandar,HARDIKAR Mandar,M,26.0,05/28/1999 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/in.svg
207744,Clement SALVI,SALVI,Clement,SALVI Clement,M,28.0,04/16/1997 00:00:00,Wallis and Futuna,WLF,Wallis and Futuna,WLF,WALLIS AND FUTUNA,WLF,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/wf.svg
207857,Gavin YUAN,YUAN,Gavin,YUAN Gavin,M,17.0,04/29/2008 00:00:00,Scotland,SCO,Scotland,SCO,SCOTLAND,SCO,Attacker,Shakehand,Right,./imgs/men_headshot_default.svg,https://flagcdn.com/gb-sct.svg
207860,Shridhar JOUSHI,JOUSHI,Shridhar,JOUSHI Shridhar,M,20.0,09/14/2005 00:00:00,India,IND,India,IND,INDIA,IND,Attacker,Shakehand,Right,https://wttsimfiles.blob.core.windows.net/wtt-media/photos/400px/207860_Headshot_R_Shridhar JOUSHI.png,https://flagcdn.com/in.svg
207874,WANG Tiancheng,WANG,Tiancheng,WANG Tiancheng,M,26.0,02/03/1999 00:00:00,China,CHN,China,CHN,USA,USA,Attacker,Penhold,Left,./imgs/men_headshot_default.svg,https://flagcdn.com/us.svg
207888,TANG Yao,TANG,Yao,TANG Yao,F,29.0,01/22/1996 00:00:00,China,CHN,China,CHN,USA,USA,Attacker,Penhold,Right,./imgs/women_headshot_default.svg,https://flagcdn.com/us.svg
